id,kwic,lemma
3f373062340345efc3f269c8aa8a9ad2e36a,Feindseligkeiten,Feindseligkeit
1e3162a666883aced76639003d8796aad63c,Möglichkeiten,Möglichkeit
31a5395fa90ee223bdd7250953841f498801,FREIHEIT,Freiheit
075328a577096e2c1bd9c8db524f246e1223,Freiheit,Freiheit
303cabc35df0837b2ec351bec44940d00495,Verfügbarkeit,Verfügbarkeit
53a6ea1adeb3e1b8eb327c0e9ba20f0c89bc,Gesundheit,Gesundheit
d7a17ffdf21a380508d39dfa68b5d69d78ea,Menschheit,Menschheit
8871415cf7104be7dbb5117afe9dcb1c1c30,Mehrheit,Mehrheit
1f263938cf7cfed8ca6534a467b03bf42b38,Ungewissheit,Gewissheit
9486841286e898410c3ac07e0b583dc00122,Fähigkeit,Fähigkeit
998072190c73938fbd18418f1eb2c462a31d,Unzufriedenheit,Zufriedenheit
55eb92ca49ff6b5e5d8ad66fe4403e4a7820,Gelegenheit,Gelegenheit
a2523aece64eb95f6d53657f785f9eb665f9,Diesigkeit,Diesigkeit
ebf90f14710355bde3742e4056a7cd558580,Aufmerksamkeit,Aufmerksamkeit
d292f3dd5e7627e65438c064dd1372492317,Farbigkeit,Farbigkeit
4ab09666dbe272fef662cd127a682dc47e69,Schwierigkeit,Schwierigkeit
953a99660cfa17c01d82f9f36a3d8b5dc51f,Zuständigkeit,Zuständigkeit
641d8ccb83afc6f053cc087716f80ecd6750,Flüssigkeit,Flüssigkeit
b755eb294deb7054f85316201f5edb02601d,Möglichkeiten,Möglichkeit
71b6b4c73c2969829be173d5b48acf48753b,Schönheit,Schönheit
aaf9e274ee6557b41321a5b9951aaf999ff9,Opferwilligkeit,Opferwilligkeit
c08308416910f6749e889924e68c83c8290c,Menschheit,Menschheit
63c19f2a171e070ae9da013682d157430833,Unterscheidbarkeit,Unterscheidbarkeit
253997c3b22f304e3ca5f231124fe2cbdbf3,Verschlusskrankheit,Krankheit
61a1d49110c813688976f79ded501bb2442f,Wahrscheinlichkeit,Wahrscheinlichkeit
d5cc69a43bf2a10939e26be2e821eb2b4527,EInheiten,Einheit
e6ad9c07fd6abf98a003cbeee5dbd6d30f37,Wahrheit,Wahrheit
c30c7636394707bd35d3a84003764ca82bf2,Wahrheit,Wahrheit
f2b148eb3a700f9e5fc941a568855c845269,Finanzierbarkeit,Finanzierbarkeit
f98f0d02e804f2147f9e717c5ef95774e7ad,Möglichkeit,Möglichkeit
512d81d58d09cd04a7e214bab10dbafa9a65,Geborgenheit,Geborgenheit
a8ed06a65f123f490614470bd41677efa1f2,Wahrheit,Wahrheit
0de6875e88e67ac6acaf17c57a8fa30c50db,Betroffenheit,Betroffenheit
8a80d1588bf6773e91032f562d43e8ff51c4,Tätigkeit,Tätigkeit
16ca328ba998ab2fff2dc7cb06b48f7e6333,Einheiten,Einheit
4e14cc25b282f7582f8b1670c0003010c095,Mindestgehgeschwindigkeit,Geschwindigkeit
5276163e3a1badf1643f75f38e6e5d3e6194,Lehrtätigkeit,Tätigkeit
b9c63211b2f18a96ac8f397baf986baabca7,Möglichkeiten,Möglichkeit
16f214176de1d23b104c977fbf17821b5af5,Sportlichkeit,Sportlichkeit
a4e9a9077b0e994430ab8ace9494f63650f8,Messunsicherheit,Sicherheit
5fc4042ebacd4d58f0941e7269b28655b943,Kleinigkeit,Kleinigkeit
9c1e1665e00cf0c41ffcbbdfaf171b2c4fc8,Sicherheit,Sicherheit
472b8b7ba1c18e76cbc456722f8177ed920d,Empfindlichkeit,Empfindlichkeit
715e778d693a61d57bd1389fe9eace076f09,Vergangenheit,Vergangenheit
d12c910cac3b0295689376e9de62c5c53412,Aufmerksamkeit,Aufmerksamkeit
d2bf161e7b673bd75e0c1f67ed0d9a02ea0a,Hellsichtigkeit,Hellsichtigkeit
a16bcab402524d156938a270610fd4880703,Möglichkeit,Möglichkeit
ba84483b71fa57f489e36bc9241ceb511083,Sicherheit,Sicherheit
9bba4b45a9e046c167c45ba943f1b69bf6ee,Aufmerksamkeit,Aufmerksamkeit
bf6b49b175ec95f21958a10ce4a27ccaeb0d,Unhöflichkeiten,Höflichkeit
5389a8fed13dcd30ba1077cc2ea1bce9c376,Sicherheit,Sicherheit
d5d6e7a2f0398acf1d572cb87e8216517597,Persönlichkeit,Persönlichkeit
44df334996a58390f73052a87c34d57b7f2c,möglichkeit,Möglichkeit
06447b39bb70397fffbab5645e058565cb5b,Vergangenheit,Vergangenheit
fe6374c5b0dbb5029540c16662ef21bd9112,Öffentlichkeit,Öffentlichkeit
9c1723fbed7b5ae9b895fb861f88232ef5de,Gesundheit,Gesundheit
9efadabee685e8f2d6bdf83dec2cfdd11249,Krankheit,Krankheit
11805b4cc65078449a7e3bc9901be9b21d9f,Selbstverständlichkeit,Selbstverständlichkeit
e0f52c566a9527fe27b647e02c13c953cf2f,Möglichkeit,Möglichkeit
09caaeba0f78661264855bbffbf165811d53,Möglichkeiten,Möglichkeit
53aa39291391fdbc9c670e72fffa92792e4f,Möglichkeit,Möglichkeit
6ba94e08eca34b705fbc91f452156d2daf23,Streitigkeiten,Streitigkeit
172726eda2c6d7ccf2f42749a1f0c8f30958,Gelegenheit,Gelegenheit
822d6806f1d1b74109662ad8c5dcaaa128ba,Gemeinsamkeiten,Gemeinsamkeit
6c2a9a6109467cf6556f3ba28e8d2fa9985c,Erreichbarkeit,Erreichbarkeit
0a8373e476e75ce79226cdc396d95dab08fe,Freiheit,Freiheit
42e8797c53359c4aeff55b4456d7246ea48c,Möglichkeit,Möglichkeit
c3ca5bd421c4809a2d3f6c609e0750a204e2,Trainingseinheiten,Einheit
55dad5593ef243be3aa0d45fa00f61dbb5aa,Freiheit,Freiheit
24830044cea6ce2fc3f033437f8b80545ef8,Schlankheit,Schlankheit
0f0cab76cfc34edcc2951a7cd5d6d7eff664,Vielseitigkeit,Vielseitigkeit
01255492f8af346db14984752d6984a6d280,Ermittlungstätigkeiten,Tätigkeit
4c725409e2c4025a72cd803800b586c6e0f0,Vergangenheit,Vergangenheit
c9e84c96e2ee42923803e9bef5473158de16,Möglichkeiten,Möglichkeit
2ced2956d59eec03453078df3f7b7f555435,Handlungsmöglichkeiten,Möglichkeit
2e9bbfb8c977bd4c607bce3593934ebd0537,Möglichkeit,Möglichkeit
2bcd457e98eb69da4da6bfd8ba5671af8b60,Ernsthaftigkeit,Ernsthaftigkeit
a23bc4715a7c8142ac14946a67a28c1140f9,Feuchtigkeit,Feuchtigkeit
0d3abe4ba160bb54a57ae94cfdaa31a96abd,Übernachtungsmöglichkeiten,Möglichkeit
b683b223922ac317961402d3d142d50fc4c6,Möglichkeit,Möglichkeit
056a412f0621ae0dad33b21a9ac57c2a2dc8,Freiheit,Freiheit
2d13581be4b94e1d2a76b216b39dfde1e7c7,Feuchtigkeit,Feuchtigkeit
62aa2d5bea98b26e56e0d884c75f5ed6702a,Einflussmöglichkeiten,Möglichkeit
e536b62e69ba717409ffff670f26570a2e28,Freiheit,Freiheit
8df3fd5103fe91505ea3512bf088a896c939,Räumlichkeit,Räumlichkeit
29dcfe0ff3067281dc4de2fa41b1855ec0df,Weltoffenheit,Weltoffenheit
da327e577e8ba180ebeeb292b4678eefbb7d,Offenheit,Offenheit
da327e577e8ba180ebeeb292b4678eefbb7d,Handlungsfähigkeit,Handlungsfähigkeit
a0e9347a08e350420a73ec933845ab9c639d,Wahrheit,Wahrheit
8c29d306a2077af50438336efb86626e77fc,Schwierigkeiten,Schwierigkeit
8bc2c522cc0765755be47368c0aafdd3a56e,Weltoffenheit,Weltoffenheit
38cc56919be752711086026930253cb7b114,Alkoholkrankheit,Krankheit
2eefeb1cecee379d770330a2b00880fee65c,Abhängigkeiten,Abhängigkeit
c152c0ee7d544847ec0531b6f325b2fea626,Begrifflichkeit,Begrifflichkeit
4de2cae35d4cac4823ec6f67f4890bd7f659,Gegebenheiten,Gegebenheit
8fc9094e9ac9aadab1456a11c3033884906e,Geschwindigkeit,Geschwindigkeit
9a777ac09644f87b02547ce2fda6ac927b28,Boshaftigkeit,Boshaftigkeit
f0c756e70092e7ed1c5e68149d0923488b51,SD-Sicherheit,Sicherheit
db1d9fa7b62dcb256fee409e727f61336770,Meinungsfreiheit,Freiheit
572d2574f67d36b594f033130b20199f43d4,Übungseinheiten,Einheit
a3876991ac3819ad9d5ad1de8c94aed63142,Notwendigkeit,Notwendigkeit
0c162e23c2a51f91cd0d67d2b05c8ddbc9ed,Kontaktfreudigkeit,Kontaktfreudigkeit
0de8d7fad9cd359e270e57ba6639b1b7dcf6,Heiligkeit,Heiligkeit
0de8d7fad9cd359e270e57ba6639b1b7dcf6,Fruchtbarkeit,Fruchtbarkeit
19028a563b87fc6bd7c1b6e8694ff3a39018,Möglichkeiten,Möglichkeit
da0ee10180acba536d68ea44501ae03240ad,Notwendigkeiten,Notwendigkeit
da0ee10180acba536d68ea44501ae03240ad,Freiheit,Freiheit
fc65b9004ea0efd4cd0d2428bbd475438501,Unsicherheiten,Sicherheit
9c262f1b0541fd80a46c0cfebdb7abfb891b,Glaubwürdigkeit,Glaubwürdigkeit
5dd4decca292f58b970196117e6281497aeb,Möglichkeit,Möglichkeit
91f39e0d4c624fb95adaf132079869aa38e1,Gelegenheit,Gelegenheit
2013ccddcbbde1a8217899337083ac0129e3,Unstimmigkeiten,Stimmigkeit
a645b276754fea29e2a9752133099ffdb1ee,Maßeinheit,Einheit
1078949806e991d07a26a8af697eacfd7b25,Fähigkeit,Fähigkeit
79413dc6b99fc12ebecc0bc813212df4a56e,Kindheit,Kindheit
48a292d21b5a658d1304f126910ec04547c8,Krankheiten,Krankheit
bafe489c79837354cfeccbb91959fdd8c2d1,Sicherheit,Sicherheit
1c52f166b6ca9d7405563c3b3c9b92c0597a,Feuchtigkeit,Feuchtigkeit
20642d2071761439b675d09b7850439b4e21,Minderheit,Minderheit
a59f5d0822822c901687cdb3019b3ee2fcae,Verhältnismäßigkeit,Verhältnismäßigkeit
91c77c903f42265b9fbea6c3e57c9f835599,Mehrheit,Mehrheit
3f55e7c121918b8b477b1ad241b597c0675e,wahrscheinlichkeiten,Wahrscheinlichkeit
d69c7c383292678d3e23461bbed6c7ac135c,Einheiten,Einheit
51e8478dbf6932aa2d6a43b25bcc383eb3b2,Angewohnheit,Angewohnheit
15ee95c47e459573854567ae0652f472be60,Tätigkeiten,Tätigkeit
ae7e2d0363d8fc8c92cd3b021d9a220c20fe,Angemessenheit,Angemessenheit
4e9150e942cef6d35f931e47f00bfba1ecd6,Zuständigkeit,Zuständigkeit
1340aea92b9ba61a68113a8a1653949f049d,Schwierigkeiten,Schwierigkeit
d5dcf043ab944f647f32af948c62d443f315,Ordnungswidrigkeit,Ordnungswidrigkeit
a99a4cd139637dbeb7734ff039ba0ce49542,Herrlichkeit,Herrlichkeit
be819d29b743897508f0a94a2984fdf87c1f,Räumlichkeiten,Räumlichkeit
b52c29777de1427e16ecf55651c81d7abf03,Gesundheit,Gesundheit
1964899d09f224c90910e795e92a3aa750b0,Wahrheit,Wahrheit
842a3ad2d34be92d67833433708587bd66b4,Gegenwärtigkeit,Gegenwärtigkeit
3a67f7f038bb100731d72b5c5797791c0222,Gleichheit,Gleichheit
42488e91aaaa358aa3dafea756c81d6441f6,Vergangenheit,Vergangenheit
2926124e18f94c4858450511d4dc542c7ac2,Gerechtigkeit,Gerechtigkeit
49fc193ae6100186414d0529d99b7878e6c2,Frömmigkeit,Frömmigkeit
7e41f062fcc91eaba0ed5b05cdcec2bdc04c,Tätigkeiten,Tätigkeit
326ebcac18fc2de881187d7242114d6ee297,Geschwindigkeit,Geschwindigkeit
97521c48c334a99a4e7d6bace08a6308bac7,Möglichkeit,Möglichkeit
387f53ae3ab8ffb631970f8010abeb858ab9,Krankheit,Krankheit
790a11e578620ec59c296957e58c5178e54a,Möglichkeit,Möglichkeit
af42b346317932da798610480c93fcfc7396,Freundlichkeit,Freundlichkeit
4e71e2fa2de6fe2153e5863dd1505b0756db,Nichtigkeit,Nichtigkeit
7c000e269fe5437f454342f49b4c588aab09,Helligkeit,Helligkeit
d31517f044291f7189903beb50206ee05625,Möglichkeit,Möglichkeit
681ed2b246168d17a610a7b6437e8dffbde6,Geschwindigkeit,Geschwindigkeit
90c22fd3dc0dadd850ef1c8563cc0ae7d159,Wahrheit,Wahrheit
7b51e93ec7b8b60e1c66a840678ca7b1e868,Belanglosigkeiten,Belanglosigkeit
187527c51cf72058ba2bd69e609ffef356da,Achtsamkeit,Achtsamkeit
3cf7b340e7b1b05bd56ee314c6d370cd772b,Weisheit,Weisheit
7f0b57a11dfbef5a821746f34068766e074f,Süßigkeit,Süßigkeit
3694c6f57efda50407933adef4f31747e9a8,Rechtmäßigkeit,Rechtmäßigkeit
69377da8c6fe6731a5c35adfbf800bfe103f,Sicherheit,Sicherheit
ef3a1436de831258035cdaff35c606154b4d,Torgelegenheit,Gelegenheit
b7c3b3ff09e11c07986d78dc4ffc0b62a8eb,Arbeitslosigkeit,Arbeitslosigkeit
177c21b4938ce06d5a5a8dbbe5a72800e184,Reaktionsmöglichkeiten,Möglichkeit
dd33b13775045e3d223bf5d9f991e790d29f,Fähigkeit,Fähigkeit
6e1a6b8b324b0938d103c379669eb8cfc175,Unklarheit,Klarheit
7c94cd7596886dd22018d5dfb0dd6e479360,Möglichkeit,Möglichkeit
436c45a6ccf0c8e31703d7c0a2b7855c97a6,Einheiten,Einheit
1d63fa6920a1f34e13eccebc7ad821b37c21,Wenigkeit,Wenigkeit
d117ca3cbb880f1d5a76c19f30fa9625722a,Vergessenheit,Vergessenheit
1fd4aac6df3b96e1ef9209d704b39f0bd800,schwierigkeiten,Schwierigkeit
f4117f6e36f201d160d083126bb5a3b24683,Kleinigkeiten,Kleinigkeit
e132b166b68b0e3435ce1f001dda3cb6c24a,Ordnungswidrigkeit,Ordnungswidrigkeit
90cd734f3480c42e7641ddaf066bba619699,UnAbhängigkeit,Abhängigkeit
0fd584e490f1c1b738153ae0dd50fe09d4da,Unzulänglichkeiten,Zulänglichkeit
3f0a9681ac5bc9ea2e1807586368a71a621e,Vergangenheit,Vergangenheit
f515468ee80bc2c4a102fa574ef798b513a8,Wahrheit,Wahrheit
8852c01c743514a2122745ff6aa7360940b7,Rolligkeit,Rolligkeit
5ec9a3b4466ff73832ee6b16f68dbb9527a7,Minderheit,Minderheit
5ec9a3b4466ff73832ee6b16f68dbb9527a7,Geschwindigkeit,Geschwindigkeit
dac1cee517ad138908ca36801fd4b4f2be72,Nutzerzufriedenheit,Zufriedenheit
be979489fa7a755ca4a5985df661d2e1a8e2,Süßigkeit,Süßigkeit
953517e5b10adad8e82ab420132f3868c9ce,Unversehrtheit,Versehrtheit
d2725b64a47bc91dbe726013bda3af342b76,Sachlichkeit,Sachlichkeit
419f3b9052c599cddf7442afa65760e86959,Herrlichkeit,Herrlichkeit
02ed73b7fcf38987c3ee417e40fd3cb2fa07,Krankheiten,Krankheit
90addea72777d22ee703b8c16672b50baf88,Sicherheit,Sicherheit
104a8d80fac24eaaba0ae0cc33e72fc9c91a,Dankbarkeit,Dankbarkeit
a80dc32ac4f8778f60e9ca7e5db4b4c2d2a2,Menschheit,Menschheit
b98f0b905caeb864ccccc20ea48fe7de2bc9,Kindlichkeit,Kindlichkeit
4bd3203c6296557de01433994d491b3da4ae,Gepflogenheiten,Gepflogenheit
9578e1f363830019f38eb40582fd4f19c09c,Kombinationsmöglichkeiten,Möglichkeit
74cf84390a3c98144b00a47da572256d6519,Fähigkeiten,Fähigkeit
46d44354ac332c021ccc2554e7d67a0b9e07,Gesamtheit,Gesamtheit
81b26695a0b7565a4f652a657b7ea3a8110f,Begrenztheit,Begrenztheit
59d943bc0cf1fc6a84546dd25b14de8cf57a,Arbeitslosigkeit,Arbeitslosigkeit
cd3f558f72b331967671105bc1e671636b47,Notwendigkeit,Notwendigkeit
043bf654a1aa8499c53b00e0dfd6c1732085,Sicherheit,Sicherheit
f30509feab29c00292bb614a59e8caf8df3b,Erreichbarkeit,Erreichbarkeit
2da5a4b0c8042037dbd2249b1403809a9ea0,Zärtlichkeit,Zärtlichkeit
061be483f74900a08136bdde196e11c45974,Hellhörigkeit,Hellhörigkeit
104f008d20158617f204c1a197a74304f20d,Zuverlässigkeit,Zuverlässigkeit
9a189af2d7c97714d374643f5e0a4ff50e66,Wahrheit,Wahrheit
631d6a63c32a05833f5cec732261bf454f4b,Gelegenheit,Gelegenheit
4d8cc41d29bc70bf0916cf3754cb289291cc,Vergangenheit,Vergangenheit
649114394026583c2c82a3c80e2e22c1a3b8,Freiwilligkeit,Freiwilligkeit
5ea03a43d620a63b48a7ded99ecf3947b020,Unzuständigkeit,Zuständigkeit
9ada03b87b5c4323e9ee9dca4bb410b3ea2a,Sicherheit,Sicherheit
cb7a93bb4f90952e2f30ab2c83b0fe828acc,Umsetzbarkeit,Umsetzbarkeit
18a57ee6d0d9b1dd9944df30c8ac4523ac3f,Krankheit,Krankheit
0a9ce7b2ec6031c878f85dbce5d39bb7558c,Verlässlichkeit,Verlässlichkeit
1449da1f0902c3938e6b64b07fa5d1bcad64,Räumlichkeiten,Räumlichkeit
0f217de9101272ada1cab9685e846c049f04,Helligkeit,Helligkeit
756369ae749e22e2cb152c5dfa9f13595b8a,Umweltverträglichkeit,Verträglichkeit
c86524daf5361e730dd9dfb5f3b28a7c3440,Notwendigkeit,Notwendigkeit
196f0d953fa4a15597fdfa12dae9bcedd03d,Gerechtigkeit,Gerechtigkeit
c217ebb0ea0d66200242dad1a1d4854d21d1,Sportmöglichkeiten,Möglichkeit
9c7f6b859dc6805761b2c201e615f0e6109a,Schweigsamkeit,Schweigsamkeit
c68c103f18d50e6449339183e32391cc6bd1,Einfachheit,Einfachheit
41a7205653e541b4457c3ee9125b6d07bc68,UnAbhängigkeit,Abhängigkeit
874110107cb31762018c00bceefaba1bd5ea,Aufmerksamkeit,Aufmerksamkeit
8a5e74c7dda565c7c49b567ec04767c0cbca,Möglichkeit,Möglichkeit
449d35a0f056273e4ef5fc4203585d209710,einzigartigkeit,Einzigartigkeit
95e4c7b03513c1487352f952d577f6d63107,Gewissheit,Gewissheit
f19e109f17bbcfb28031bd7fff6566231e62,Glaubwürdigkeit,Glaubwürdigkeit
f19e109f17bbcfb28031bd7fff6566231e62,Selbstständigkeit,Selbstständigkeit
f8f5ae3e76957603b59ba2669ae3743067fe,Verständlichkeit,Verständlichkeit
24b63c54ae5f221f8820961cfff39b976696,Möglichkeiten,Möglichkeit
eebdca192505b45af0180152e2dede30aee2,Möglichkeiten,Möglichkeit
6ba11905fe073f897978a89892a7514e3c1d,Gesundheit,Gesundheit
d744cf0cdc61bb47723a327c96e7a62b919c,Parteizugehörigkeiten,Zugehörigkeit
769537a14ccbc0af03658f90aef9baacb9f9,Feuchtigkeit,Feuchtigkeit
82a6609c416bdca3c0c47cadc1fb5bfcc274,Möglichkeit,Möglichkeit
77c0bb16e17b9a3e1941e9b9cb37d9de2e9f,Annehmlichkeiten,Annehmlichkeit
02de8ea6267ea4c9877c4796d8d4573dde4b,Beschäftigungsmöglichkeit,Möglichkeit
5a13b9bd9672d69f199c4a54095246cc0f29,Sicherheit,Sicherheit
048386cc33c26c9c03a9672837950e1c8d2c,Realisierbarkeit,Realisierbarkeit
013a9a5340c30ea1f5f59f948ebda2c6c108,Reisekrankheit,Krankheit
703bd1393ab9badf7b666e370c3629c891f3,Leistungsfähigkeit,Fähigkeit
637a5aca21e96277f1020980842603b8f28c,häufigkeit,Häufigkeit
f6d1eaeb5d3c81888e80882f648984c20bd5,Übernachtungsmöglichkeiten,Möglichkeit
d7868fa3a6ab7abac7ecc40a99ceb02f74f9,Allergiekrankheit,Krankheit
6f3a89696634dc54da56548a00b450280b4c,Notwendigkeit,Notwendigkeit
1154f2f1d4ce5c0059578a7e9659ed979040,Vollständigkeit,Vollständigkeit
1ad257bd8db3a4507b20db4195d52d2df4fb,Wirtschaftlichkeit,Wirtschaftlichkeit
38c052f0f0c3617dbef6f704c6d1e71cfabd,Gelegenheit,Gelegenheit
e86ce7e3114e50cc3974a61a9d639c4dbda0,Unmöglichkeit,Möglichkeit
e20681ba30237a72262d69a0db9fe5295708,Ähnlichkeit,Ähnlichkeit
5c78d30ed143761fe72c8664f8de4a7c7178,Möglichkeit,Möglichkeit
d5047285b0c9706cdf78be56d0628aad2e0c,Persönlichkeiten,Persönlichkeit
31d47eb1bf87c16cf1349c845a269a3abf5a,Betroffenheit,Betroffenheit
b219607f217fb8571a5a60183f727cb9d11d,Vertrautheit,Vertrautheit
c6cffec2efcc53d5de74be0d2d7453bd40a7,Abhängigkeit,Abhängigkeit
7f76442357196f5e48eca54e4e3beedabeab,Haltbarkeit,Haltbarkeit
01e9c99559c95132cbe824c81fca005dd4f7,Ewigkeiten,Ewigkeit
0cbe05efaeacb53852642b546e47be5ca79d,Religionsfreiheit,Freiheit
6b3e525fc1b3faf27535e8c48194230b6a35,Sicherheit,Sicherheit
9bf1c47f0ff4f4a6570bb534bff71d8c076f,Gewissheit,Gewissheit
62d2da6b72ca8327983b65256a1b6bc8225f,Fremdenfeindlichkeit,Feindlichkeit
cae3448df44e44670643044bc3d805ef6642,Obrigkeit,Obrigkeit
096157dbe2fd6607535d6eb5c4da142d5f07,Einheit,Einheit
65a477c92011c28214ddf102db0fcbdf5e4a,Beschaffenheit,Beschaffenheit
729e59a73184f51c8deb17d0cc9ceca8c381,Schönheit,Schönheit
20d6c98b903e38d252f6dd396deb1843c09f,Möglichkeiten,Möglichkeit
7343ce89a0be1a2a25c198af8690d25f9990,Restheiterkeit,Heiterkeit
03ef7dd7ff3a9d10e799c8ed73b18379cedf,Gesundheit,Gesundheit
4639ee83470a77cbea64ffb0b314dfa931b2,Obrigkeit,Obrigkeit
a75ac38aabe49ef2e0fa01da63919d03174b,Fähigkeit,Fähigkeit
b56a64045d3703f8530c46a3a61bd34a5b48,Tätigkeit,Tätigkeit
63ef669fc5f0a9a354705852287f8249ca94,Öffentlichkeit,Öffentlichkeit
9f60362988b564583421ac0297d3ef15f83f,Vollstreckbarkeit,Vollstreckbarkeit
87e83d247b6ac336682e9c799f24f0e5902f,Bautätigkeit,Tätigkeit
1e69e2614c9b803881076ac59f45db06918f,UnAbhängigkeit,Abhängigkeit
98f62a408798c35d519312136577a28b89d5,Bekanntheit,Bekanntheit
35ab564f3bc5214fe2608ef9423b7db61b4f,Sparmöglichkeit,Möglichkeit
46d62c3b3d3a722352a70ed212e011eb9046,Einheit,Einheit
8e8fae206ce0a52a2b310e588fcfb3dbeb06,Einheit,Einheit
250a69e05c492c31f9020a9bc71dab0d44a3,Übelkeit,Übelkeit
0377a0b1be5354b7c1ca655c791fe4e3de0b,Besonderheit,Besonderheit
b47c519852e21ff22ba4c591de0efdd34223,Möglichkeiten,Möglichkeit
c59ffd4ecc03b5c7a7485240f1509e4ef24b,Vergleichbarkeit,Vergleichbarkeit
5f1456acdf135c40cf02aac680d4e64228c8,Häufigkeit,Häufigkeit
6e494ff026326d8e8e5cb101d76157444e86,gewissheit,Gewissheit
2615a1d27ba7f7bea8597ccff989b3f25233,Wirklichkeit,Wirklichkeit
25c8c06f9013be0d3b00ba46b3ba330a8cf2,Waffengleichheit,Gleichheit
d2925a878c3f386225148bb55d88540f79fc,Haltbarkeit,Haltbarkeit
8e0fd2fc8de965dee5e907f041d73796140f,Möglichkeiten,Möglichkeit
259cc384ff22aa9a0377ea87b436025fbedb,Strandbeschaffenheit,Beschaffenheit
13ad077c870973a7308c0a74812ebd97f2f9,Zufriedenheit,Zufriedenheit
8a47d80fd3c2b1e108adad0277cfcdf732d7,Einheiten,Einheit
3f398083d3df2a81c6819c977909652b6566,Mehrheit,Mehrheit
8cac9a4afabd8f91cf7f372aace20d5dd6c3,Möglichkeiten,Möglichkeit
a54ae381adbf7040d28aa8a9cb1a7afa6173,Vergangenheit,Vergangenheit
68e5b0cf074f5af5e306883066ba5fe566d5,NS-Vergangenheit,Vergangenheit
c4a7343d6baf441760e2dd51dd461381a102,Eigenartigkeit,Eigenartigkeit
137e5004f2028ceedb2b5bed118551a36cc1,Geschwindigkeit,Geschwindigkeit
03788534f516c946efc44a11a684e96938c6,Phasengeschwindigkeit,Geschwindigkeit
f1ff451c57bbc18c1ca84536af3560d36a85,Möglichkeit,Möglichkeit
f1ff451c57bbc18c1ca84536af3560d36a85,Verletzlichkeit,Verletzlichkeit
4dc94b8a517d2de3adae59a0b1bb106b1351,Fähigkeit,Fähigkeit
008ff70e6733e478b7c321b40fe5ad6a0eea,krankheit,Krankheit
7d6e104a5f5e02590aeb3c2962b81232f2da,Kniefreiheit,Freiheit
120c557d3500b2cf0559bfa35f2b4ac4bcd2,Sachlichkeit,Sachlichkeit
814acc05845b5c092f0760c41681e36f2661,Ewigkeit,Ewigkeit
fbd572ad36349af997ddc254a41353e415d5,Gemeinsamkeiten,Gemeinsamkeit
b41e48277a2abecbb85d00966a4a75012308,Möglichkeiten,Möglichkeit
380333c52a06ffdc8e08c85d8224888573d3,Tätigkeiten,Tätigkeit
c0a0736415848c1a8aa012887de40720d7c3,Möglichkeit,Möglichkeit
f61402d267af81340b56a144c0ca6bc07fd3,Entschlossenheit,Entschlossenheit
dce24bc06611fa0be94d24f0616797130d6a,Möglichkeit,Möglichkeit
fb56317d8ca1dfe71eb084fa1d6fa489fe62,Wirtschaftlichkeit,Wirtschaftlichkeit
7b3f88a038700052e37292abedeaf417016b,Standhaftigkeit,Standhaftigkeit
16b76207ce0a426663e71fcf2c4dbe44c3ba,Öffentlichkeit,Öffentlichkeit
0dcde0a46351012c3cd8c0f3564e84b7c2db,Leistungsfähigkeit,Fähigkeit
c57f4431ebdfb516118f3fc94f18e4665d2d,Ähnlichkeit,Ähnlichkeit
3aa2d164876063c3a5a9c97679dc780d4f63,Begebenheiten,Begebenheit
5ef0049f47ae615b229a8af3616cad747a8e,Religionsfreiheit,Freiheit
eac3f2ff3219da5f74954224b25c67c7775f,Abhängigkeiten,Abhängigkeit
0cba838a876a6d6064f503a7b2505e40ee4c,Erblichkeit,Erblichkeit
025d4a7cd3e881df1f9f0af1ddb31c112cc8,Gleichheit,Gleichheit
025d4a7cd3e881df1f9f0af1ddb31c112cc8,Verlegenheit,Verlegenheit
025d4a7cd3e881df1f9f0af1ddb31c112cc8,Einheit,Einheit
276e5fefdc81be2a1207275624b0bf54004d,Freiheit,Freiheit
3210eb7ddc6f7db63115dd01c1de5a495d92,Öffentlichkeit,Öffentlichkeit
878e7c0bc8a346b01cb47b2ff2a9463848a7,Sicherheit,Sicherheit
4a10031da131a9f65c366e8f9e6102fd6ae5,Forschungstätigkeit,Tätigkeit
583722d3dcc5461ff43406685b813b900865,Unwissenheit,Unwissenheit
182de800982bc5c0786ede6da19f7e08646b,Lesbarkeit,Lesbarkeit
8303a72eda2d5ee89fb2f96250fc8ae7d7a0,Streitigkeiten,Streitigkeit
b9b941a51841aa2676242de659719c95a913,Erweiterungsmöglichkeiten,Möglichkeit
195aebc7040181989455e091dc72d8e6db40,Armseligkeit,Armseligkeit
63a3594f93824d35cae436c2ebcbeb8e598b,Freiheit,Freiheit
4df870fa34c5e5bf927c7c08d252d18548e0,Möglichkeiten,Möglichkeit
a2d3867658acb4145d53a74dc509777f91b0,Perspektivlosigkeit,Perspektivlosigkeit
6896b2458b4e635ee720b2c862c2d40cbf95,Minderheit,Minderheit
f4bffb15ab7cb2d25fcfc57dd1f394d6ef08,Schönheit,Schönheit
9ad863e036c3e8c02f1fb5e66b34306713ca,Trockenheit,Trockenheit
d248f763d9fc4905254d9236503c19356d98,Wahrscheinlichkeit,Wahrscheinlichkeit
fa7a0600e8767f9388b94027a523a02b730d,Dringlichkeit,Dringlichkeit
20804b663fe77f2b58f4fb41afd670ba8e71,Vergangenheit,Vergangenheit
